id,name,description,sku,price,stock_quantity,weight,status,vendor_id,low_stock_threshold,min_order_quantity,average_rating,total_reviews,thumbnail_url,image_urls,is_active,discount_value,created_at,updated_at
412,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0412,39.65,714,7.26,DRAFT,9,1,2,4.46,690,https://example.com/thumb_412.jpg,https://example.com/images/product_412.jpg,1,16.96,2024-08-11 13:45:26.457421,2023-08-13 01:57:59.007048
413,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0413,76.28,833,5.72,INACTIVE,8,9,5,4.26,49,https://example.com/thumb_413.jpg,https://example.com/images/product_413.jpg,0,0.98,2023-04-26 16:23:50.961485,2024-02-11 14:09:37.180691
414,Philips Blender,Description of Philips Blender,SKU0414,69.51,828,5.98,DRAFT,6,12,1,2.29,719,https://example.com/thumb_414.jpg,https://example.com/images/product_414.jpg,0,15.04,2023-03-10 00:51:13.521888,2023-03-07 14:46:24.863488
415,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0415,66.16,911,2.37,INACTIVE,2,3,2,1.13,846,https://example.com/thumb_415.jpg,https://example.com/images/product_415.jpg,1,23.57,2024-03-02 13:08:49.365914,2024-04-02 12:56:48.007232
416,LG Smart Fridge,Description of LG Smart Fridge,SKU0416,84.82,866,1.24,DRAFT,2,9,2,4.03,695,https://example.com/thumb_416.jpg,https://example.com/images/product_416.jpg,0,6.23,2023-12-08 19:30:26.977999,2023-05-21 09:04:34.591042
417,Think and Grow Rich,Description of Think and Grow Rich,SKU0417,49.69,199,2.52,INACTIVE,7,18,2,4.73,451,https://example.com/thumb_417.jpg,https://example.com/images/product_417.jpg,0,3.51,2024-11-26 09:25:52.009084,2024-04-12 14:49:20.601217
418,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0418,13.68,670,4.31,DRAFT,6,14,2,2.56,25,https://example.com/thumb_418.jpg,https://example.com/images/product_418.jpg,0,19.24,2023-10-10 11:54:31.484610,2023-07-12 09:18:48.349161
419,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0419,99.55,437,4.16,ACTIVE,5,15,5,1.72,848,https://example.com/thumb_419.jpg,https://example.com/images/product_419.jpg,0,2.74,2024-10-27 14:19:32.193568,2024-04-21 13:44:53.684997
420,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0420,26.75,263,7.04,ACTIVE,6,2,3,1.13,229,https://example.com/thumb_420.jpg,https://example.com/images/product_420.jpg,0,6.18,2023-05-03 09:36:35.697461,2023-07-09 04:46:18.315516
421,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0421,28.7,170,2.27,ACTIVE,2,17,4,3.79,589,https://example.com/thumb_421.jpg,https://example.com/images/product_421.jpg,1,25.99,2023-03-31 02:06:45.705563,2023-09-12 10:29:16.999454
422,Dell XPS 13,Description of Dell XPS 13,SKU0422,17.71,128,7.44,DRAFT,5,15,5,3.03,6,https://example.com/thumb_422.jpg,https://example.com/images/product_422.jpg,1,24.68,2024-02-17 09:34:06.138511,2024-07-06 23:32:42.402849
423,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0423,40.28,302,1.95,ACTIVE,10,17,2,4.89,491,https://example.com/thumb_423.jpg,https://example.com/images/product_423.jpg,0,27.03,2024-03-04 08:51:37.305339,2023-12-19 04:47:07.893409
424,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0424,88.45,331,8.54,ACTIVE,10,5,3,3.42,759,https://example.com/thumb_424.jpg,https://example.com/images/product_424.jpg,1,9.58,2024-08-06 05:42:09.189204,2024-06-28 11:24:08.589207
425,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0425,67.8,329,2.41,ACTIVE,4,2,1,1.42,883,https://example.com/thumb_425.jpg,https://example.com/images/product_425.jpg,0,6.34,2023-05-31 01:27:33.297850,2023-07-09 16:25:56.321156
426,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0426,87.77,343,8.9,ACTIVE,6,8,4,1.85,668,https://example.com/thumb_426.jpg,https://example.com/images/product_426.jpg,0,28.55,2024-02-12 03:22:26.986057,2023-10-02 14:18:17.347559
427,Apple iPad Pro,Description of Apple iPad Pro,SKU0427,51.43,29,8.79,DRAFT,4,9,1,2.26,331,https://example.com/thumb_427.jpg,https://example.com/images/product_427.jpg,1,19.8,2023-05-15 08:20:09.184425,2023-07-30 14:34:19.355881
428,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0428,18.09,181,3.43,INACTIVE,5,14,1,4.57,510,https://example.com/thumb_428.jpg,https://example.com/images/product_428.jpg,0,5.85,2024-07-24 03:37:54.648297,2023-10-25 22:35:56.658224
429,GoPro Hero11,Description of GoPro Hero11,SKU0429,21.75,232,3.04,DRAFT,7,3,5,2.82,463,https://example.com/thumb_429.jpg,https://example.com/images/product_429.jpg,0,13.51,2024-06-21 00:40:21.890268,2024-05-16 09:46:39.934854
430,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0430,75.87,264,7.99,DRAFT,7,19,1,2.68,785,https://example.com/thumb_430.jpg,https://example.com/images/product_430.jpg,0,13.67,2023-01-07 09:22:27.034644,2024-04-18 14:51:33.493498
431,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0431,66.65,266,1.68,DRAFT,6,10,5,3.27,141,https://example.com/thumb_431.jpg,https://example.com/images/product_431.jpg,0,19.79,2023-08-12 08:23:16.670593,2023-04-21 01:46:49.535572
432,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0432,57.12,825,2.72,ACTIVE,1,5,5,4.47,573,https://example.com/thumb_432.jpg,https://example.com/images/product_432.jpg,0,14.54,2023-01-11 14:08:29.680808,2024-12-12 09:55:37.481403
433,Nike Air Max 270,Description of Nike Air Max 270,SKU0433,13.24,721,4.64,ACTIVE,4,15,3,2.67,555,https://example.com/thumb_433.jpg,https://example.com/images/product_433.jpg,0,29.37,2023-02-02 22:58:21.960543,2024-09-22 20:23:54.400762
434,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0434,15.16,301,6.4,INACTIVE,7,3,4,1.94,473,https://example.com/thumb_434.jpg,https://example.com/images/product_434.jpg,0,18.1,2024-06-23 03:04:12.085295,2023-08-04 06:55:49.693811
435,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0435,68.02,906,0.94,ACTIVE,9,4,5,3.21,973,https://example.com/thumb_435.jpg,https://example.com/images/product_435.jpg,1,10.48,2023-06-17 10:49:02.834520,2023-09-27 13:53:27.997056
436,Philips Blender,Description of Philips Blender,SKU0436,94.63,635,7.46,ACTIVE,3,8,1,4.12,792,https://example.com/thumb_436.jpg,https://example.com/images/product_436.jpg,1,6.92,2024-12-12 02:39:24.644891,2023-12-12 12:12:34.848712
437,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0437,17.63,844,1.7,DRAFT,3,1,5,3.8,515,https://example.com/thumb_437.jpg,https://example.com/images/product_437.jpg,0,10.83,2023-08-09 08:14:33.708200,2023-09-29 14:48:54.841791
438,LG Smart Fridge,Description of LG Smart Fridge,SKU0438,92.26,934,8.26,INACTIVE,8,12,2,3.77,765,https://example.com/thumb_438.jpg,https://example.com/images/product_438.jpg,0,2.62,2024-08-24 20:52:45.888997,2023-03-12 16:56:00.491684
439,Think and Grow Rich,Description of Think and Grow Rich,SKU0439,99.21,610,5.49,INACTIVE,8,8,2,2.74,785,https://example.com/thumb_439.jpg,https://example.com/images/product_439.jpg,0,14.44,2024-01-18 23:43:13.697566,2023-06-29 02:35:04.375750
440,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0440,77.15,450,0.7,INACTIVE,7,2,4,3.68,749,https://example.com/thumb_440.jpg,https://example.com/images/product_440.jpg,1,1.12,2023-12-16 04:24:05.959412,2024-06-14 23:19:54.235565
441,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0441,41.44,208,0.89,ACTIVE,6,8,5,3.49,784,https://example.com/thumb_441.jpg,https://example.com/images/product_441.jpg,1,19.06,2024-02-23 06:11:34.533237,2023-10-13 13:03:32.665049
442,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0442,82.88,70,5.23,INACTIVE,10,16,2,1.05,871,https://example.com/thumb_442.jpg,https://example.com/images/product_442.jpg,0,17.7,2024-11-11 13:05:07.327748,2024-10-16 08:52:49.724269
443,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0443,84.78,62,9.76,ACTIVE,7,1,4,2.37,870,https://example.com/thumb_443.jpg,https://example.com/images/product_443.jpg,0,26.74,2023-12-31 19:57:04.089675,2024-02-12 23:53:43.647552
444,Dell XPS 13,Description of Dell XPS 13,SKU0444,10.29,816,1.71,DRAFT,3,15,2,3.93,986,https://example.com/thumb_444.jpg,https://example.com/images/product_444.jpg,0,18.87,2024-05-28 05:56:08.041738,2024-04-21 19:43:28.872100
445,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0445,24.57,527,2.51,DRAFT,2,13,1,2.44,798,https://example.com/thumb_445.jpg,https://example.com/images/product_445.jpg,0,12.98,2024-01-14 16:58:32.276467,2023-01-18 01:47:35.077049
446,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0446,35.82,141,2.21,DRAFT,6,7,2,1.25,136,https://example.com/thumb_446.jpg,https://example.com/images/product_446.jpg,1,7.63,2024-12-29 09:29:15.626538,2023-11-07 12:59:44.839774
447,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0447,52.38,649,2.82,INACTIVE,5,14,1,1.73,752,https://example.com/thumb_447.jpg,https://example.com/images/product_447.jpg,0,18.22,2023-11-22 02:20:23.265383,2023-02-14 15:55:55.459239
448,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0448,27.38,756,6.21,DRAFT,2,1,4,4.45,847,https://example.com/thumb_448.jpg,https://example.com/images/product_448.jpg,1,2.51,2024-11-01 19:21:04.851748,2024-01-15 01:26:17.131255
449,Apple iPad Pro,Description of Apple iPad Pro,SKU0449,28.59,170,1.01,INACTIVE,5,17,5,2.82,536,https://example.com/thumb_449.jpg,https://example.com/images/product_449.jpg,0,27.48,2023-07-15 00:10:35.747305,2024-12-01 16:55:10.187416
450,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0450,56.38,67,0.79,DRAFT,5,11,3,4.38,433,https://example.com/thumb_450.jpg,https://example.com/images/product_450.jpg,1,6.54,2023-10-11 06:50:08.170917,2024-12-04 10:27:02.975463
451,GoPro Hero11,Description of GoPro Hero11,SKU0451,93.72,445,8.86,ACTIVE,10,18,4,4.75,331,https://example.com/thumb_451.jpg,https://example.com/images/product_451.jpg,0,0.55,2024-08-01 09:21:43.210845,2024-01-13 04:27:11.155973
452,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0452,42.16,223,7.11,INACTIVE,8,13,5,4.91,891,https://example.com/thumb_452.jpg,https://example.com/images/product_452.jpg,0,14.7,2023-08-23 19:34:12.075730,2023-08-12 22:54:36.806025
453,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0453,5.85,346,8.47,DRAFT,10,20,5,4.99,708,https://example.com/thumb_453.jpg,https://example.com/images/product_453.jpg,0,8.49,2023-03-09 18:03:39.906087,2023-11-30 11:00:32.871510
454,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0454,21.62,334,8.54,ACTIVE,7,10,5,1.41,978,https://example.com/thumb_454.jpg,https://example.com/images/product_454.jpg,1,6.02,2023-12-16 02:26:01.097597,2024-11-06 17:12:52.952678
455,Nike Air Max 270,Description of Nike Air Max 270,SKU0455,58.56,650,1.26,INACTIVE,10,9,4,2.96,616,https://example.com/thumb_455.jpg,https://example.com/images/product_455.jpg,0,26.45,2023-02-13 21:22:21.764305,2023-01-22 21:49:09.031949
456,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0456,54.36,796,9.14,ACTIVE,6,4,3,2.24,71,https://example.com/thumb_456.jpg,https://example.com/images/product_456.jpg,0,19.99,2024-03-15 12:19:45.268661,2023-08-17 04:40:55.081291
457,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0457,66.81,801,2.92,DRAFT,1,13,5,3.62,770,https://example.com/thumb_457.jpg,https://example.com/images/product_457.jpg,0,15.55,2024-08-19 09:37:01.184734,2024-02-29 00:51:56.556475
458,Philips Blender,Description of Philips Blender,SKU0458,35.25,669,5.72,INACTIVE,7,18,1,2.09,640,https://example.com/thumb_458.jpg,https://example.com/images/product_458.jpg,1,17.41,2023-10-06 17:00:11.336427,2024-06-07 01:05:48.503512
459,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0459,46.92,286,5.4,DRAFT,2,14,1,1.55,37,https://example.com/thumb_459.jpg,https://example.com/images/product_459.jpg,1,9.44,2024-04-19 14:41:04.674974,2023-08-06 09:59:22.233095
460,LG Smart Fridge,Description of LG Smart Fridge,SKU0460,50.12,825,3.65,DRAFT,6,14,5,1.74,988,https://example.com/thumb_460.jpg,https://example.com/images/product_460.jpg,0,12.38,2023-02-22 14:02:08.570562,2024-10-26 04:26:03.757678
461,Think and Grow Rich,Description of Think and Grow Rich,SKU0461,78.05,116,4.16,ACTIVE,4,20,1,4.78,724,https://example.com/thumb_461.jpg,https://example.com/images/product_461.jpg,1,11.5,2023-09-25 20:58:04.911615,2024-12-13 02:18:03.282110
462,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0462,37.02,169,0.93,DRAFT,3,2,3,4.72,343,https://example.com/thumb_462.jpg,https://example.com/images/product_462.jpg,1,11.06,2024-07-10 02:40:08.640842,2023-10-06 08:43:50.983877
463,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0463,31.57,909,9.82,DRAFT,4,19,1,1.23,89,https://example.com/thumb_463.jpg,https://example.com/images/product_463.jpg,0,17.75,2024-02-27 23:41:09.644825,2024-09-03 11:58:58.900692
464,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0464,76.18,920,9.37,DRAFT,5,7,1,2.08,974,https://example.com/thumb_464.jpg,https://example.com/images/product_464.jpg,1,24.18,2024-03-12 03:55:29.172228,2024-11-09 17:00:20.945146
465,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0465,92.99,312,6.77,INACTIVE,3,13,4,1.1,212,https://example.com/thumb_465.jpg,https://example.com/images/product_465.jpg,0,16.58,2024-01-22 15:50:36.639880,2024-03-04 11:30:49.863394
466,Dell XPS 13,Description of Dell XPS 13,SKU0466,35.86,780,9.08,DRAFT,10,14,1,1.51,998,https://example.com/thumb_466.jpg,https://example.com/images/product_466.jpg,0,22.73,2024-04-16 20:39:33.202171,2024-04-21 09:38:20.744727
467,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0467,84.42,102,5.59,ACTIVE,8,18,5,1.55,313,https://example.com/thumb_467.jpg,https://example.com/images/product_467.jpg,1,8.36,2023-02-09 09:47:10.725647,2024-01-29 11:57:31.708224
468,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0468,99.69,418,9.43,DRAFT,3,17,3,2.13,38,https://example.com/thumb_468.jpg,https://example.com/images/product_468.jpg,0,15.07,2023-10-18 03:47:58.457013,2024-08-01 18:40:48.135153
469,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0469,54.38,435,1.42,INACTIVE,6,2,3,3.71,100,https://example.com/thumb_469.jpg,https://example.com/images/product_469.jpg,0,5.88,2024-07-16 01:50:41.417495,2024-05-10 23:49:01.701467
470,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0470,35.63,46,5.48,INACTIVE,3,20,4,4.38,101,https://example.com/thumb_470.jpg,https://example.com/images/product_470.jpg,1,20.19,2024-08-22 07:25:28.257721,2024-04-19 23:23:36.263916
471,Apple iPad Pro,Description of Apple iPad Pro,SKU0471,15.24,774,0.98,ACTIVE,2,17,3,1.35,80,https://example.com/thumb_471.jpg,https://example.com/images/product_471.jpg,1,25.98,2024-06-15 18:48:29.906728,2023-03-24 05:44:23.224700
472,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0472,23.18,812,2.83,ACTIVE,1,18,5,3.68,969,https://example.com/thumb_472.jpg,https://example.com/images/product_472.jpg,1,11.77,2024-11-10 05:34:21.895568,2023-05-30 03:57:39.119694
473,GoPro Hero11,Description of GoPro Hero11,SKU0473,60.22,273,1.73,DRAFT,8,9,3,2.06,821,https://example.com/thumb_473.jpg,https://example.com/images/product_473.jpg,1,8.31,2023-07-02 06:02:25.874359,2023-01-09 04:20:37.990329
474,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0474,83.11,819,2.68,INACTIVE,9,2,1,4.34,833,https://example.com/thumb_474.jpg,https://example.com/images/product_474.jpg,0,4.47,2023-12-06 22:58:49.880582,2023-02-06 16:57:53.247729
475,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0475,43.25,200,1.21,DRAFT,9,17,5,1.26,416,https://example.com/thumb_475.jpg,https://example.com/images/product_475.jpg,0,10.61,2023-10-30 08:01:55.459003,2023-03-27 18:54:07.925395
476,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0476,77.05,758,9.1,INACTIVE,6,17,5,1.6,27,https://example.com/thumb_476.jpg,https://example.com/images/product_476.jpg,1,4.57,2024-09-27 13:57:42.046159,2023-05-26 10:55:36.188122
477,Nike Air Max 270,Description of Nike Air Max 270,SKU0477,6.09,763,1.09,DRAFT,10,6,5,2.34,901,https://example.com/thumb_477.jpg,https://example.com/images/product_477.jpg,0,15.19,2023-01-12 14:44:17.558732,2024-07-13 20:10:07.074325
478,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0478,19.25,39,8.25,DRAFT,2,15,3,4.33,450,https://example.com/thumb_478.jpg,https://example.com/images/product_478.jpg,1,10.62,2023-11-04 06:32:43.817801,2024-01-24 12:48:22.581584
479,MAC Matte Lipstick,Description of MAC Matte Lipstick,SKU0479,68.49,36,6.22,INACTIVE,6,18,1,4.67,712,https://example.com/thumb_479.jpg,https://example.com/images/product_479.jpg,0,18.11,2023-07-31 10:50:21.148561,2023-11-10 15:13:46.107830
480,Philips Blender,Description of Philips Blender,SKU0480,75.34,65,2.8,DRAFT,10,20,4,2.82,656,https://example.com/thumb_480.jpg,https://example.com/images/product_480.jpg,0,27.92,2024-08-19 19:09:08.028187,2024-08-20 13:18:58.222693
481,KitchenAid Stand Mixer,Description of KitchenAid Stand Mixer,SKU0481,62.76,620,1.81,DRAFT,7,9,1,4.76,327,https://example.com/thumb_481.jpg,https://example.com/images/product_481.jpg,0,10.39,2024-05-30 16:54:54.696239,2024-01-12 20:18:02.144989
482,LG Smart Fridge,Description of LG Smart Fridge,SKU0482,79.08,180,7.77,ACTIVE,10,17,2,4.41,122,https://example.com/thumb_482.jpg,https://example.com/images/product_482.jpg,0,14.17,2023-12-18 13:17:27.127744,2024-06-13 00:04:57.675728
483,Think and Grow Rich,Description of Think and Grow Rich,SKU0483,99.91,664,3.76,DRAFT,7,8,4,4.78,135,https://example.com/thumb_483.jpg,https://example.com/images/product_483.jpg,0,7.39,2023-04-24 12:38:37.215147,2023-09-15 03:01:46.339342
484,The Alchemist by Paulo Coelho,Description of The Alchemist by Paulo Coelho,SKU0484,83.82,610,7.93,INACTIVE,1,16,5,4.65,604,https://example.com/thumb_484.jpg,https://example.com/images/product_484.jpg,1,5.22,2024-11-16 23:16:22.635558,2024-03-22 21:38:38.057091
485,Samsung Galaxy S22 Ultra,Description of Samsung Galaxy S22 Ultra,SKU0485,16.9,638,9.67,DRAFT,7,7,2,3.92,968,https://example.com/thumb_485.jpg,https://example.com/images/product_485.jpg,0,1.49,2024-02-23 00:34:08.061609,2023-07-09 11:07:56.819867
486,Apple MacBook Air M2,Description of Apple MacBook Air M2,SKU0486,84.33,468,9.9,INACTIVE,7,8,4,3.07,668,https://example.com/thumb_486.jpg,https://example.com/images/product_486.jpg,1,20.56,2023-12-30 03:10:41.438110,2024-11-07 04:26:16.215637
487,HP Envy x360 Laptop,Description of HP Envy x360 Laptop,SKU0487,86.62,221,0.79,ACTIVE,9,14,3,4.07,134,https://example.com/thumb_487.jpg,https://example.com/images/product_487.jpg,0,15.8,2023-01-04 09:59:35.382847,2024-10-07 18:02:54.063908
488,Dell XPS 13,Description of Dell XPS 13,SKU0488,89.47,850,2.86,DRAFT,7,11,1,3.07,575,https://example.com/thumb_488.jpg,https://example.com/images/product_488.jpg,1,1.78,2024-08-01 16:30:59.201410,2023-11-03 19:53:39.725063
489,Logitech MX Master 3 Mouse,Description of Logitech MX Master 3 Mouse,SKU0489,49.74,581,7.04,ACTIVE,6,20,2,2.24,817,https://example.com/thumb_489.jpg,https://example.com/images/product_489.jpg,1,28.46,2024-04-18 20:54:18.820471,2023-11-18 11:37:13.520423
490,Razer BlackWidow Keyboard,Description of Razer BlackWidow Keyboard,SKU0490,81.91,695,4.97,DRAFT,3,12,3,4.83,491,https://example.com/thumb_490.jpg,https://example.com/images/product_490.jpg,1,16.43,2023-06-02 17:58:49.792413,2023-05-29 20:46:36.004033
491,ASUS ROG Strix GPU,Description of ASUS ROG Strix GPU,SKU0491,24.72,209,1.09,DRAFT,6,7,2,1.29,144,https://example.com/thumb_491.jpg,https://example.com/images/product_491.jpg,1,16.63,2024-05-08 01:22:25.576988,2023-07-06 17:57:11.670419
492,MSI Gaming Laptop,Description of MSI Gaming Laptop,SKU0492,64.23,838,9.21,DRAFT,10,14,4,4.41,589,https://example.com/thumb_492.jpg,https://example.com/images/product_492.jpg,1,7.99,2024-03-31 19:44:07.677097,2024-06-17 00:47:46.567603
493,Apple iPad Pro,Description of Apple iPad Pro,SKU0493,45.91,457,6.96,DRAFT,10,10,5,4.89,951,https://example.com/thumb_493.jpg,https://example.com/images/product_493.jpg,0,4.57,2023-05-23 15:24:42.895582,2023-02-27 11:08:10.335382
494,Xiaomi Pad 5,Description of Xiaomi Pad 5,SKU0494,97.89,913,8.54,DRAFT,3,9,2,1.34,411,https://example.com/thumb_494.jpg,https://example.com/images/product_494.jpg,0,13.57,2023-05-13 21:09:50.426190,2024-08-05 01:00:10.121162
495,GoPro Hero11,Description of GoPro Hero11,SKU0495,64.12,940,5.21,INACTIVE,5,10,3,3.72,383,https://example.com/thumb_495.jpg,https://example.com/images/product_495.jpg,1,10.28,2024-12-24 03:14:32.158846,2023-07-20 08:53:23.423904
496,DJI Mini 3 Drone,Description of DJI Mini 3 Drone,SKU0496,76.01,848,9.86,INACTIVE,2,9,4,4.99,488,https://example.com/thumb_496.jpg,https://example.com/images/product_496.jpg,0,14.92,2023-04-24 22:58:59.029153,2023-05-23 03:59:27.289536
497,Canon PIXMA Printer,Description of Canon PIXMA Printer,SKU0497,77.21,530,3.18,INACTIVE,1,3,3,3.74,229,https://example.com/thumb_497.jpg,https://example.com/images/product_497.jpg,1,26.64,2024-05-25 11:29:22.695068,2024-05-10 12:37:29.684904
498,OnePlus Nord CE 3 Lite,Description of OnePlus Nord CE 3 Lite,SKU0498,58.94,535,3.88,INACTIVE,9,19,3,4.48,280,https://example.com/thumb_498.jpg,https://example.com/images/product_498.jpg,0,25.53,2024-02-01 09:44:26.307150,2023-01-28 02:57:54.300755
499,Nike Air Max 270,Description of Nike Air Max 270,SKU0499,83.25,889,4.36,INACTIVE,8,6,5,1.7,259,https://example.com/thumb_499.jpg,https://example.com/images/product_499.jpg,1,9.41,2024-01-06 04:48:08.187054,2024-06-10 03:26:11.848517
500,Adidas Ultraboost,Description of Adidas Ultraboost,SKU0500,72.25,736,7.08,DRAFT,10,20,5,2.28,375,https://example.com/thumb_500.jpg,https://example.com/images/product_500.jpg,1,27.49,2023-10-08 21:13:53.780888,2024-10-02 00:32:02.385303
